haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7000055000735,31000700000759,7000055000751,7000055000000,31,2.2394855,7000055000736,-1,7000055000734,7000055000735,-1,136,12.049194,11.102471,12.049194,32108,4.238107,10.613139,33.47876,132208,0,1,3,-276.2158,-117.43977,-162.96281,70.84492,116.69358,0.12071306,-0.21405013,0.098616816,19287745,7,759,0.021400772,900
7000055000736,30000700000718,7000055000751,7000055000000,30,2.422044,7000055000737,-1,7000055000735,7000055000736,-1,131,10.672143,10.586078,10.758209,32108,4.42301,10.653504,33.550293,132208,0,1,3,-252.84714,-111.05191,-152.1783,84.35354,135.27333,0.1460633,-0.23992991,0.15745203,19273481,7,718,0.017279731,662
7000055000737,29000700000760,7000055000751,7000055000000,29,2.6188614,7000055000738,-1,7000055000736,7000055000737,-1,114,8.692633,8.004107,9.036896,32108,4.5381694,10.736206,33.658836,132208,0,1,3,-235.15019,-106.50586,-140.19286,66.2527,108.91522,0.08098236,-0.28503108,0.25930056,19280374,7,760,0.019469457,677
7000055000738,28000700000771,7000055000744,7000055000000,28,2.8311827,7000055000739,7000055000745,7000055000737,7000055000738,7000055000745,68,4.5614805,4.4754148,4.905743,32108,4.6430387,10.811916,33.76318,132210,0,1,3,-203.9901,-120.278915,-157.98169,54.044254,92.31675,-0.00995433,-0.1437432,0.06946668,19273480,7,771,0.01597166,184
7000055000739,27000700001157,7000055000744,7000055000000,27,3.060419,7000055000740,-1,7000055000738,7000055000739,-1,60,3.9590209,3.7868896,4.0450864,32108,4.7449713,10.8923855,33.85023,132210,0,1,3,-199.72238,-112.50451,-147.40729,49.22399,89.714005,-0.034373507,-0.08792563,0.05116431,19273490,7,1157,0.014573255,980
7000055000740,26000700001209,7000055000744,7000055000000,26,3.3080978,7000055000741,-1,7000055000739,7000055000740,-1,53,2.4959044,2.4098387,2.840167,32108,4.8616347,10.942287,33.91732,132210,0,1,3,-185.47705,-108.7529,-132.64879,50.203465,85.18293,-0.01772308,-0.06272079,0.018520564,19273480,7,1209,0.014999926,561
7000055000741,25000700001559,7000055000744,7000055000000,25,3.575905,7000055000742,-1,7000055000740,7000055000741,-1,37,2.3237731,2.3237731,2.4959044,32108,4.963122,10.989433,33.978264,132211,0,1,3,-188.82962,-102.37759,-126.183876,49.709053,80.740875,0.022985995,-0.1505423,0.03749103,19273490,7,1559,0.01276653,695
7000055000742,24000700001717,7000055000744,7000055000000,24,3.8656828,7000055000743,-1,7000055000741,7000055000742,-1,30,1.3770508,1.3770508,1.6352477,32108,5.0495005,11.049829,34.0587,132211,0,1,3,-185.30072,-97.11576,-117.74971,42.783634,71.12269,-0.055683624,-0.049394518,-0.0045796465,19273484,7,1717,0.012295994,728
7000055000743,23000700001736,7000055000744,7000055000000,23,4.1794686,7000055000744,-1,7000055000742,7000055000743,-1,24,1.6352477,1.6352477,1.8073791,32108,5.179,11.081207,34.113094,132211,0,1,3,-183.4247,-91.33085,-110.70505,43.71673,82.75712,0.013924283,-0.11188402,0.12291129,19273480,7,1736,0.0072128223,367
7000055000744,21000700001532,7000055000744,7000055000000,21,4.888449,-1,-1,7000055000743,7000055000744,-1,22,0.774591,0.774591,0.774591,32108,5.379085,11.175963,34.247684,132215,0,1,3,-157.60002,-85.10434,-94.14339,44.930508,73.58902,-0.029943652,-0.12140424,0.06677675,19273480,7,1532,0.0106863165,633
7000055000745,28000700000772,7000055000751,7000055000000,28,2.8311827,7000055000746,-1,7000055000737,7000055000738,-1,28,0.0,0.0,0.0,32108,4.7410607,10.727759,33.631443,132208,0,1,3,-251.71492,-56.99205,-72.577415,47.640785,90.67454,0.028966215,-0.05122252,0.09499363,19287735,7,772,0.010127789,501
7000055000746,27000700001393,7000055000751,7000055000000,27,3.060419,7000055000747,-1,7000055000745,7000055000746,-1,48,1.8934448,1.8934448,1.9795104,32108,4.876519,10.749924,33.693264,132210,0,1,3,-222.83757,-53.859962,-74.90422,42.743633,74.21859,0.17575204,-0.06768309,0.18303381,19287765,7,1393,0.020414017,163
7000055000747,26000700001674,7000055000751,7000055000000,26,3.3080978,7000055000748,-1,7000055000746,7000055000747,-1,37,1.9795104,1.8073791,2.1516418,32108,4.973361,10.788148,33.73623,132211,0,1,3,-194.88992,-42.006805,-69.785416,44.80995,70.826385,0.2078134,-0.06931275,0.022176463,19287765,7,1674,0.015935227,880
7000055000748,25000700002249,7000055000751,7000055000000,25,3.575905,7000055000749,-1,7000055000747,7000055000748,-1,24,1.8934448,1.8934448,1.9795104,32108,5.087955,10.807334,33.76583,132211,0,1,3,-169.37196,-31.813936,-70.45475,43.77172,77.41616,0.057226904,0.013346711,-0.0011690657,19287735,7,2249,0.008266067,951
7000055000749,24000700001999,7000055000751,7000055000000,24,3.8656828,7000055000750,-1,7000055000748,7000055000749,-1,22,1.8073791,1.8073791,1.8934448,32108,5.1827593,10.814895,33.805767,132211,0,1,3,-153.12842,-27.495945,-77.91741,44.878128,78.16061,0.04476236,-0.0036396398,-0.0073798397,19287766,7,1999,0.008753641,125
7000055000750,23000700002181,7000055000751,7000055000000,23,4.1794686,7000055000751,-1,7000055000749,7000055000750,-1,23,1.8934448,1.8934448,1.8934448,32108,5.264739,10.816361,33.86222,132211,0,1,3,-143.34862,-28.295895,-77.9563,50.658676,90.80136,-0.029640103,0.0292034,-0.004980909,19287735,7,2181,0.0055350563,492
7000055000751,22000700001943,7000055000751,7000055000000,22,4.5195556,-1,-1,7000055000750,7000055000751,-1,22,1.549182,1.549182,1.549182,32108,5.3503733,10.830519,33.894463,132211,0,1,3,-128.82568,-29.855145,-74.28291,44.925667,82.25332,-0.0248217,0.04611991,0.0382409,19287766,7,1943,0.0067789936,7
7000055000752,40000700001577,7000055000753,7000055000000,40,1.0778745,7000055000753,7000055000754,7000055000022,7000055000752,-1,25,3.7868896,3.3565612,3.7868896,32113,2.7239592,9.26901,32.463436,132110,0,1,3,-88.4235,63.73878,-49.750134,29.867876,50.87639,0.102949455,-0.17626217,0.26080278,413306,7,1577,0.02138547,269
7000055000753,39000700000052,7000055000753,7000055000000,39,1.173417,-1,-1,7000055000752,7000055000024,7000055000663,26,0.0,0.0,0.0,32113,2.7116764,9.273077,32.528797,132110,0,1,3,111.02111,-19.11044,-134.56378,42.560684,75.28252,0.14699912,-0.029153273,0.16669346,413315,7,52,0.013380075,248
7000055000754,40000700000054,7000055000776,7000055000000,40,1.0778745,7000055000755,7000055000777,7000055000022,7000055000023,7000055001025,21,0.0,0.0,0.0,32113,2.9337556,9.404971,32.786427,132111,0,1,3,-170.68982,30.549208,178.17397,25.945816,46.605,-0.018806607,0.02790126,0.022755615,386031,7,54,0.027926799,868
7000055000755,39000700001794,7000055000776,7000055000000,39,1.173417,7000055000756,-1,7000055000754,7000055000755,-1,27,3.8729553,2.9262328,3.8729553,32113,2.9564388,9.4188175,32.681297,132111,0,1,3,-1.4585531,13.708432,163.6521,31.108349,51.514782,-0.03760057,0.07001731,0.04188982,386031,7,1794,0.021612283,252
7000055000756,38000700000051,7000055000776,7000055000000,38,1.2758462,7000055000757,-1,7000055000755,7000055000025,7000055000502,26,0.0,0.0,0.0,32113,2.875369,9.427526,32.612827,132110,0,1,3,267.29907,-40.0499,129.20407,38.82376,60.41048,0.0069031436,-0.059490066,0.06433377,399404,7,51,0.016090762,899
7000055000757,36000700000041,7000055000776,7000055000000,36,1.5036365,7000055000758,-1,7000055000756,7000055000027,7000055000849,38,0.0,0.0,0.0,32113,2.339806,9.516348,32.248123,132110,0,1,3,322.8695,-56.195747,614.26624,44.25662,74.374504,0.07818035,-0.17273302,-0.054047205,366841,7,41,0.013873623,879
7000055000758,35000700000028,7000055000776,7000055000000,35,1.6302707,7000055000759,-1,7000055000757,7000055000028,7000055001020,63,0.0,0.0,0.0,32113,2.2150095,9.538578,31.899357,132106,0,1,3,140.44379,-12.575639,541.44794,49.97708,82.30666,0.05214899,-0.13383146,-0.030066153,366794,7,28,0.018180437,368
7000055000759,34000700000027,7000055000776,7000055000000,34,1.766336,7000055000760,-1,7000055000758,7000055000029,7000055000709,98,0.0,0.0,0.0,32113,2.1527572,9.532267,31.586788,132106,0,1,3,48.096817,-4.153666,515.3378,55.269783,86.32527,-0.16526508,-0.17047507,0.17599367,399409,7,27,0.02682497,630
7000055000760,33000000000671,7000055000776,7000055000000,33,1.9126327,7000055000761,-1,7000055000759,7000055000760,-1,177,13.254113,12.049194,13.340179,32113,2.1477163,9.530925,31.303192,132106,0,1,3,-79.03833,24.136248,511.7504,71.42754,102.057755,0.5591784,0.70947117,0.57895404,386024,0,671,0.03541777,938
7000055000761,32000000000252,7000055000771,7000055000000,32,2.0700274,7000055000762,7000055000772,7000055000760,7000055000412,7000055000878,61,0.0,0.0,0.0,654,2.1854625,9.511011,31.030869,19758,0,1,3,-89.19324,23.088936,479.6216,45.845898,79.61458,-0.14662394,-0.11080949,-0.0072009168,399399,0,252,0.020651823,606
7000055000762,31000000000216,7000055000771,7000055000000,31,2.2394855,7000055000763,-1,7000055000761,7000055000413,-1,47,0.0,0.0,0.0,654,2.2517512,9.501078,30.770502,19758,0,1,3,-156.5793,43.809814,455.37592,48.308273,83.71166,-0.14434879,0.06952389,0.10940879,386024,0,216,0.014889694,738
7000055000763,30000000000584,7000055000771,7000055000000,30,2.422044,7000055000764,-1,7000055000762,7000055000763,7000055000670,97,8.176239,7.4877133,8.434436,654,2.3404748,9.469662,30.537678,19758,0,1,3,-189.72896,81.390976,433.2443,56.082066,88.95812,-0.0664501,-0.027735336,0.15777466,399408,0,584,0.023917003,179
7000055000764,29000000000875,7000055000771,7000055000000,29,2.6188614,7000055000765,-1,7000055000763,7000055000764,-1,83,6.36886,6.196728,6.799188,654,2.466681,9.416449,30.272812,19754,0,1,3,-214.35191,105.465866,412.67517,61.764496,97.62666,0.049196616,-0.055854756,-0.4217066,399408,0,875,0.017541649,59
7000055000765,28000000000889,7000055000771,7000055000000,28,2.8311827,7000055000766,-1,7000055000764,7000055000765,-1,76,6.282794,6.196728,6.971319,654,2.582513,9.33199,30.081076,19754,0,1,3,-187.38022,123.5555,384.2105,56.43051,93.80728,-0.09448735,-0.06215664,-0.06562401,366862,0,889,0.021604322,482
7000055000766,27000000001066,7000055000771,7000055000000,27,3.060419,7000055000767,-1,7000055000765,7000055000766,-1,60,2.2377074,2.1516418,2.4098387,654,2.7202106,9.255991,29.77834,19754,0,1,3,-176.52405,141.50356,374.87027,48.94031,74.73623,-0.14094166,-0.15408696,-0.12907572,399408,0,1066,0.022433296,478
7000055000767,26000000002054,7000055000771,7000055000000,26,3.3080978,7000055000768,-1,7000055000766,7000055000767,-1,33,2.5819702,2.5819702,2.5819702,654,2.7723584,9.176249,29.60568,19754,0,1,3,-154.2886,138.71887,353.4024,44.748486,82.24021,-0.22510773,-0.033786535,0.062392958,380239,0,2054,0.012445026,457
7000055000768,25000000001763,7000055000771,7000055000000,25,3.575905,7000055000769,-1,7000055000767,7000055000768,-1,36,2.5819702,2.5819702,2.6680357,654,2.9073803,9.107654,29.403267,19754,0,1,3,-153.64685,139.4043,330.1007,50.791924,86.18623,-0.19040799,-0.11075997,0.034477483,399408,0,1763,0.009869572,831
7000055000769,24000000001759,7000055000771,7000055000000,24,3.8656828,7000055000770,-1,7000055000768,7000055000769,-1,33,2.2377074,2.2377074,2.3237731,655,2.9544835,9.019649,29.212326,19727,0,1,3,-140.38577,132.41582,323.72513,52.63702,84.80444,-0.13182524,-0.043702483,0.11154295,386024,0,1759,0.00909869,33
7000055000770,23000000002255,7000055000771,7000055000000,23,4.1794686,7000055000771,-1,7000055000769,7000055000770,-1,23,1.8934448,1.8934448,1.8934448,655,3.0149877,8.948122,29.02952,19727,0,1,3,-123.50732,131.46887,304.08145,57.75872,98.24399,-0.0028646002,-0.025042413,0.10985849,399408,0,2255,0.004922863,354
7000055000771,22000000002059,7000055000771,7000055000000,22,4.5195556,-1,-1,7000055000770,7000055000771,-1,22,1.1188537,1.1188537,1.2049193,655,3.0806894,8.901264,28.873596,19727,0,0,3,-120.08982,125.4096,279.6072,40.67779,69.294044,-0.08807555,-0.02905577,0.12029323,399408,0,2059,0.010303075,16
7000055000772,31000000000215,7000055000776,7000055000000,31,2.2394855,7000055000773,-1,7000055000760,7000055000413,7000055000762,47,0.0,0.0,0.0,654,2.3585348,9.518432,30.619045,19758,0,1,3,-288.5426,123.05322,509.52853,53.368855,77.52443,0.084682055,0.23703812,-0.2288682,380642,0,215,0.017312093,498
7000055000773,30000000001261,7000055000776,7000055000000,30,2.422044,7000055000774,-1,7000055000772,7000055000773,-1,72,2.4959044,2.4959044,3.442627,654,2.502952,9.431615,30.264288,19754,0,1,3,-264.17175,150.96098,470.7023,51.928844,79.299644,0.285674,0.30134737,-0.23584363,399482,0,1261,0.025756083,271
7000055000774,29000000001668,7000055000776,7000055000000,29,2.6188614,7000055000775,-1,7000055000773,7000055000774,-1,54,2.4098387,2.065576,2.4098387,654,2.6838384,9.362993,30.022102,19754,0,1,3,-257.0624,156.05333,429.70184,50.586666,76.9684,0.06588565,0.37142667,-0.37953076,366778,0,1668,0.020532092,291
7000055000775,28000000001735,7000055000776,7000055000000,28,2.8311827,7000055000776,-1,7000055000774,7000055000775,-1,43,1.2049193,1.1188537,1.2049193,654,2.8238225,9.264285,29.82497,19754,0,1,3,-234.22798,148.00146,393.69403,43.38665,64.31018,0.092027545,0.62167805,-0.38443714,399482,0,1735,0.021726869,977
7000055000776,27000000003024,7000055000776,7000055000000,27,3.060419,-1,-1,7000055000775,7000055000776,-1,24,1.032788,0.9467224,1.549182,654,2.8592207,9.208146,29.594782,19754,0,1,3,-162.63704,164.05838,400.9279,40.81887,68.17896,0.017012682,-0.001128401,0.07261891,366860,0,3024,0.015218166,519
7000055000777,40000700000053,7000055000798,7000055000000,40,1.0778745,7000055000778,7000055000799,7000055000022,7000055000023,7000055000754,22,0.0,0.0,0.0,32118,1.693177,9.602693,31.619669,132099,0,1,3,255.65121,89.15966,546.7266,34.62959,68.700806,-0.06969256,0.02779128,-0.13855503,386053,7,53,0.010770362,448
7000055000778,39000000000206,7000055000798,7000055000000,39,1.173417,7000055000779,-1,7000055000777,7000055001797,-1,32,0.0,0.0,0.0,32118,1.5596373,9.546304,31.375679,132099,0,1,3,234.37767,88.335724,417.32477,40.207905,70.437065,-0.029971823,-0.11230812,-0.17556384,386124,0,206,0.013417549,127
7000055000779,38000000000241,7000055000798,7000055000000,38,1.2758462,7000055000780,-1,7000055000778,7000055001798,7000055000996,43,0.0,0.0,0.0,649,1.4555492,9.496141,31.196577,19751,0,1,3,176.5712,87.5979,273.10516,40.225945,69.65641,0.0122012105,-0.25108564,-0.21862374,386122,0,241,0.01845603,791
7000055000780,37000000000223,7000055000798,7000055000000,37,1.3857181,7000055000781,-1,7000055000779,7000055001799,7000055001886,27,0.0,0.0,0.0,649,1.3862432,9.465765,31.07536,19751,0,1,3,68.01907,49.95041,190.61652,37.619255,67.94179,-0.0740344,-0.10610838,-0.1753921,386122,0,223,0.012475977,348
7000055000781,36000000000201,7000055000798,7000055000000,36,1.5036365,7000055000782,-1,7000055000780,7000055001800,7000055001478,76,0.0,0.0,0.0,649,1.404572,9.457429,30.973196,19751,0,1,3,-54.574715,29.570602,203.39186,52.56577,88.40666,-0.038615298,-0.1522226,0.18991163,386119,0,201,0.018924503,592
7000055000782,35000000000184,7000055000798,7000055000000,35,1.6302707,7000055000783,-1,7000055000781,7000055001801,7000055001914,70,0.0,0.0,0.0,649,1.4580202,9.444068,30.84465,19751,0,1,3,-134.27814,5.0753164,246.12762,58.204605,96.7369,0.10887099,-0.07540298,0.32836074,386119,0,184,0.014943904,265
7000055000783,34000000000149,7000055000798,7000055000000,34,1.766336,7000055000784,-1,7000055000782,7000055001802,7000055001889,154,0.0,0.0,0.0,649,1.5376931,9.444554,30.68742,19751,0,1,3,-227.3174,-97.11977,281.5144,89.26422,131.26256,0.47874433,-0.5098028,0.36438635,386113,0,149,0.02046969,606
7000055000784,33000000000125,7000055000798,7000055000000,33,1.9126327,7000055000785,-1,7000055000783,7000055001803,7000055001916,122,0.0,0.0,0.0,649,1.6353136,9.488591,30.51595,19751,0,1,3,-217.92717,-115.99524,320.70755,63.340927,110.47792,0.22369553,-0.27007246,0.27025318,386124,0,125,0.024028368,512
7000055000785,32000000000123,7000055000798,7000055000000,32,2.0700274,7000055000786,-1,7000055000784,7000055001804,7000055001891,78,0.0,0.0,0.0,649,1.7415689,9.557171,30.323626,19751,0,1,3,-197.95609,-113.565216,358.0687,55.308487,97.50808,0.013884556,-0.036618527,0.122059114,386067,0,123,0.019067625,502
7000055000786,31000000000097,7000055000798,7000055000000,31,2.2394855,7000055000787,-1,7000055000785,7000055001805,7000055001002,94,0.0,0.0,0.0,649,1.8584601,9.628418,30.094805,19747,0,1,3,-199.12512,-71.644684,377.0686,57.7622,98.724365,0.06385735,-0.008399522,-0.08315739,386124,0,97,0.019701442,677
7000055000787,30000000001106,7000055000798,7000055000000,30,2.422044,7000055000788,-1,7000055000786,7000055000787,-1,96,7.4877133,7.4016476,7.659845,654,1.9691203,9.643769,29.89915,19754,0,1,3,-191.66534,-32.688507,368.71103,63.7791,110.89884,0.08696558,-0.033350546,-0.029934434,386067,0,1106,0.01580119,209
7000055000788,29000000001238,7000055000798,7000055000000,29,2.6188614,7000055000789,-1,7000055000787,7000055000788,-1,81,6.885254,6.885254,7.2295165,654,2.074745,9.666123,29.688541,19754,0,1,3,-176.92972,-14.803636,353.45587,69.63177,117.12195,0.060986612,-0.0060562077,0.02662668,386119,0,1238,0.011496562,450
7000055000789,28000000001249,7000055000798,7000055000000,28,2.8311827,7000055000790,-1,7000055000788,7000055000789,-1,69,5.8524656,5.8524656,6.1106625,654,2.1551738,9.657989,29.490606,19754,0,1,3,-169.75081,-8.109206,332.8686,59.017982,104.70636,0.057937123,-0.050917506,-0.08896964,386122,0,1249,0.014158146,513
7000055000790,27000000001302,7000055000798,7000055000000,27,3.060419,7000055000791,-1,7000055000789,7000055000790,-1,62,2.4959044,2.3237731,3.2704954,655,2.2127452,9.677801,29.284925,19726,0,1,3,-166.25548,-0.28793,322.76495,50.20835,84.9814,0.10533856,-0.20469621,-0.10777058,386122,0,1302,0.019812237,505
7000055000791,26000000001717,7000055000797,7000055000000,26,3.3080978,7000055000792,7000055000798,7000055000790,7000055000791,-1,41,2.6680357,2.4098387,2.840167,655,2.3046668,9.665695,29.125984,19726,0,1,3,-144.07094,26.676435,276.6003,43.60403,80.119514,-0.048370764,0.03910424,-0.035681337,386117,0,1717,0.013934978,114
7000055000792,25000000001017,7000055000797,7000055000000,25,3.575905,7000055000793,-1,7000055000791,7000055000792,-1,64,3.18443,3.18443,3.3565612,655,2.400021,9.665211,28.984512,19726,0,1,3,-156.22598,12.564982,278.12073,49.587204,90.30901,0.08141423,-0.055532683,-0.021411648,386119,0,1017,0.016207118,486
7000055000793,24000000001154,7000055000797,7000055000000,24,3.8656828,7000055000794,-1,7000055000792,7000055000793,-1,47,4.0450864,4.0450864,4.131152,655,2.4999127,9.658109,28.828522,19726,0,1,3,-149.3377,22.530716,253.12256,54.645638,98.62713,0.0909253,-0.07565045,0.08195327,386117,0,1154,0.01128405,309
7000055000794,23000000001004,7000055000797,7000055000000,23,4.1794686,7000055000795,-1,7000055000793,7000055000794,-1,48,3.7868896,3.7868896,3.8729553,655,2.5886624,9.64718,28.676233,19726,0,1,3,-140.82368,23.907896,243.14822,61.915115,97.905785,0.07422455,-0.14151835,0.06628982,386122,0,1004,0.010942503,801
7000055000795,22000000000909,7000055000797,7000055000000,22,4.5195556,7000055000796,-1,7000055000794,7000055000795,-1,44,3.18443,3.18443,3.7008238,655,2.6577091,9.600937,28.550451,19726,0,1,3,-130.62903,37.33307,229.36206,61.476616,98.177376,0.12488016,-0.065181494,0.081510104,386117,0,909,0.0088323215,707
7000055000796,21000000000945,7000055000797,7000055000000,21,4.888449,7000055000797,-1,7000055000795,7000055000796,-1,36,1.7213135,1.7213135,1.8073791,655,2.7186544,9.557892,28.452827,19726,0,1,3,-126.540924,33.04482,230.32161,51.076992,83.07,0.13684015,0.05401969,-0.014573007,386122,0,945,0.011124506,839
7000055000797,20000000000992,7000055000797,7000055000000,20,5.2888336,-1,-1,7000055000796,7000055000797,-1,29,1.3770508,1.3770508,1.4631164,655,2.7881176,9.530216,28.361462,19726,0,1,3,-119.26343,30.518585,200.16489,49.979767,79.3352,0.08845405,0.036629725,0.025301876,386117,0,992,0.008821233,94
7000055000798,26000000002957,7000055000798,7000055000000,26,3.3080978,-1,-1,7000055000790,7000055000798,-1,20,1.032788,1.032788,1.1188537,655,2.432781,9.708202,29.13034,19726,0,1,3,-193.41273,-23.272993,314.30054,39.81683,61.55073,-0.019013844,0.050010305,0.02553799,386153,0,2957,0.015646134,264
7000055000799,40000700000052,7000055000817,7000055000000,40,1.0778745,7000055000800,7000055000818,7000055000022,7000055000023,7000055000777,24,0.0,0.0,0.0,32117,1.6344674,10.107077,32.93178,132117,0,1,3,481.04044,-508.3526,-120.68404,36.30289,70.21233,0.21019891,0.12954463,-0.09529856,19298329,7,52,0.011011068,738
7000055000800,38000700000105,7000055000817,7000055000000,38,1.2758462,7000055000801,-1,7000055000799,7000055001235,7000055001356,26,0.0,0.0,0.0,32117,1.2469498,10.5112705,33.117588,132117,0,1,3,254.95914,-258.36624,-239.37744,33.40684,59.164314,0.05843573,0.06729096,0.07387758,19298329,7,105,0.01715573,899
7000055000801,37000700000079,7000055000817,7000055000000,37,1.3857181,7000055000802,-1,7000055000800,7000055001236,7000055001375,41,0.0,0.0,0.0,32116,1.1408485,10.640803,33.27299,132145,0,1,3,186.64955,-191.51851,-308.74374,46.229897,72.12056,-0.010370473,0.03639587,0.09633418,19298216,7,79,0.0249783,9
7000055000802,36000700000035,7000055000817,7000055000000,36,1.5036365,7000055000803,-1,7000055000801,7000055000027,7000055000683,53,0.0,0.0,0.0,32116,1.0571865,10.698292,33.470028,132145,0,1,3,127.38854,-118.376816,-378.56763,45.444828,75.50619,-0.12986368,0.011144715,0.05481395,19298452,7,35,0.020184908,571
7000055000803,35000700000064,7000055000817,7000055000000,35,1.6302707,7000055000804,-1,7000055000802,7000055001237,-1,35,0.0,0.0,0.0,32116,1.0280974,10.721708,33.72116,132145,0,1,3,53.384056,-10.450448,-441.02835,55.7005,88.240486,-0.003388568,0.016020374,0.03180801,19298219,7,64,0.009962819,243
7000055000804,33000700000046,7000055000817,7000055000000,33,1.9126327,7000055000805,-1,7000055000803,7000055001239,7000055001341,68,0.0,0.0,0.0,32116,1.0721627,10.621198,34.216534,132149,0,1,3,-171.66724,58.41269,-388.31238,56.629086,92.282364,0.100866504,-0.011731083,-0.02544676,19298236,7,46,0.017133959,339
7000055000805,32000700000136,7000055000817,7000055000000,32,2.0700274,7000055000806,-1,7000055000804,7000055001133,-1,107,0.0,0.0,0.0,32116,1.1618018,10.636294,34.4194,132149,0,1,3,-179.13419,21.424438,-359.775,56.32922,95.78062,0.168104,0.10908799,-0.17179015,19298205,7,136,0.0219633,95
7000055000806,31000700000799,7000055000817,7000055000000,31,2.2394855,7000055000807,-1,7000055000805,7000055000806,-1,118,8.090173,8.004107,8.434436,32116,1.2754363,10.654025,34.639954,132149,0,1,3,-181.8148,-4.647431,-327.7862,59.01814,99.259735,0.19545159,0.22462603,-0.18716592,19298441,7,799,0.02350329,851
7000055000807,30000700000711,7000055000817,7000055000000,30,2.422044,7000055000808,-1,7000055000806,7000055000807,-1,130,9.209027,9.209027,10.069683,32116,1.3787264,10.642652,34.838703,132149,0,1,3,-180.91283,-13.105025,-300.67154,65.88358,109.25339,0.17761473,0.26636082,-0.18974589,19298216,7,711,0.021522772,653
7000055000808,29000700000702,7000055000817,7000055000000,29,2.6188614,7000055000809,-1,7000055000807,7000055000808,-1,125,9.295093,9.295093,9.553289,32116,1.4674969,10.647686,34.989292,132149,0,1,3,-175.56004,-22.087656,-286.51663,70.71978,122.426025,0.103015244,0.18891211,-0.24244224,19298452,7,702,0.017047387,884
7000055000809,28000700000762,7000055000817,7000055000000,28,2.8311827,7000055000810,-1,7000055000808,7000055000809,-1,100,8.520501,8.434436,8.606567,32116,1.5556889,10.630642,35.14711,132149,0,1,3,-158.23532,-23.513561,-258.68866,67.7955,114.876144,0.16298418,0.1765754,-0.14733747,19298441,7,762,0.01726408,2
7000055000810,27000700000809,7000055000817,7000055000000,27,3.060419,7000055000811,-1,7000055000809,7000055000810,-1,87,6.7131224,6.540991,6.7131224,32121,1.631926,10.651418,35.296375,132369,0,1,3,-149.86935,-29.34966,-253.021,68.23398,114.65742,0.15221484,0.11332944,-0.16064622,19298225,7,809,0.013458215,64
7000055000811,26000700000938,7000055000817,7000055000000,26,3.3080978,7000055000812,-1,7000055000810,7000055000811,-1,69,5.7664,5.680334,5.8524656,32121,1.7028713,10.676822,35.445152,132369,0,1,3,-135.9232,-29.301443,-235.50563,67.565346,109.85242,0.20998739,0.12561098,-0.043505736,19298431,7,938,0.012169232,593
7000055000812,25000700000900,7000055000817,7000055000000,25,3.575905,7000055000813,-1,7000055000811,7000055000812,-1,63,4.131152,4.131152,4.3032837,32121,1.7919916,10.688233,35.576134,132369,0,1,3,-135.06705,-34.682728,-225.38162,58.48635,100.748474,0.21576221,0.10835314,-0.092771076,19298226,7,900,0.013128895,805
7000055000813,24000700001005,7000055000817,7000055000000,24,3.8656828,7000055000814,-1,7000055000812,7000055000813,-1,50,2.4098387,2.4098387,2.6680357,32121,1.8722304,10.680229,35.696327,132369,0,1,3,-121.61965,-32.53335,-212.4797,51.990685,88.688675,0.13267617,0.016405905,-0.029477578,19298225,7,1005,0.014083318,510
7000055000814,23000700001490,7000055000817,7000055000000,23,4.1794686,7000055000815,-1,7000055000813,7000055000814,-1,31,1.8934448,1.8934448,1.9795104,32121,1.9204799,10.720365,35.788765,132369,0,1,4,-114.11863,-28.904276,-190.30984,44.545635,81.615974,-0.01538116,-0.014117588,-0.08246116,19298452,7,1490,0.010137647,431
7000055000815,22000700001680,7000055000817,7000055000000,22,4.5195556,7000055000816,-1,7000055000814,7000055000815,-1,25,2.065576,2.065576,2.1516418,32122,1.9797463,10.75193,35.906536,132378,0,1,4,-107.866684,-35.8264,-179.43214,50.018677,86.78926,0.06508321,0.025007837,-0.023765491,19298218,7,1680,0.007799788,267
7000055000816,21000700001401,7000055000817,7000055000000,21,4.888449,7000055000817,-1,7000055000815,7000055000816,-1,25,2.065576,2.065576,2.065576,32122,2.052477,10.774505,35.992577,132378,0,1,4,-108.253235,-36.671013,-183.64493,54.3323,91.033615,0.09043997,0.03075599,-0.01100662,19298218,7,1401,0.0059953122,385
7000055000817,20000700001173,7000055000817,7000055000000,20,5.2888336,-1,-1,7000055000816,7000055000817,-1,24,1.2909851,1.2909851,1.2909851,32122,2.0763,10.82147,36.09221,132378,0,1,4,-102.793564,-36.794704,-174.08864,54.930138,84.79404,0.11348808,0.035371974,-0.020450318,19298225,7,1173,0.007139586,853
7000055000818,40000700000050,7000055000825,7000055000000,40,1.0778745,7000055000819,-1,7000055000022,7000055000023,7000055000870,26,0.0,0.0,0.0,32117,1.9046048,9.951732,32.78014,132117,0,1,3,471.53735,-122.63514,-396.6069,36.631916,59.62253,-0.028376926,0.06596337,0.06846227,19265518,7,50,0.01604483,168
